Addis\4z\Attack, Wind, Blade\42, 53, 61; 322, 380, 435, 727, 727, 0\30, 37, 43; 226, 266, 305, 509, 509, 0\10\Bamboo Cutter;; Dignified Soul\Strength +3%/4%/5%/7%/10%;; (Wind) HP 80% = Water Res +1%/1%/3%/3%/5%\Bleeding Punisher +5%;; Bleeding Punisher +8%;;;; Freeze Res +50%;; Freeze Res +100%;;;; Broken Punisher +20%\Addis\Chiba Susumu\John Arthur\\M\Human\-\\\\
Sinoa\4\Support, Flame, Wand\44, 55, 64; 337, 398, 456, 762, 762, 0\27, 34, 40; 209, 247, 283, 473, 473, 0\8\Custom Concoction;; Blundering Bomber\Skill Damage +5%/6%/8%/11%/15%;; (Flame) HP 80% = Wind Res +1%/1%/3%/3%/5%\Full HP = Strength +10%;; Full HP = Strength +13%;;;; Sleep Res +50%;; Sleep Res +100%;;;; Buff Time +20%\Sinoa\Sato Rina\Mae Matchett\\F\Human\-\KoG\\\
Sophie\3\Healer, Wind, Staff\45, 55, 65; 340, 400, 459, 918, 766, 1\26, 32, 37; 198, 233, 266, 533, 445, 1\8\Aspen Balm;; Angry Gale\Recovery Potency +2%/6%/10%/14%/20%;; (Wind) Poison = User Critical Rate +7%/7%/8%/8%/9%\Recovery Potency +5%;; Recovery Potency +8%;; Recovery Potency +15%;;;; Freeze Res +25%;; Freeze Res +50%;; Potent Freeze Res +50%;;;; Freeze Res +25%;; Freeze Res +50%\Sophie\Koshimizu Ami\Sabrina Pitre\\F\Human\-\\\\
Su Fang\4w\Attack, Wind, Dagger\42, 42, 61; 320, 367, 432, 866, 722, 518\27, 27, 40; 210, 241, 284, 568, 474, 340\10\Gale Slice;; Crackling Pyroblossom\Critical Rate +3%/4%/5%/7%/10%;; (Wind) Poison = User Water Res +3%/3%/5%/5%/7%\Therion's Bane +20%;; Therion's Bane +25%;; Therion's Bane +35%;;;; Bog Res +25%;; Bog Res +50%;; Potent Bog Res +100%;;;; Skill Damage +20%;; Skill Damage +35%\Su Fang\Yashiro Taku\Jerome Yoo\\M\Human\-\\\\
Sylas\5\Support, Wind, Lance\46, 57, 67; 350, 412, 473, 947, 790, 1\28, 35, 41; 214, 253, 290, 582, 485, 1\10\Woodland Spear;; Inspiriting Scent\HP +9%/10%/12%/13%/15%;; (Wind) Poison = User Strength +6%/7%/8%/9%/13%\Last Recovery III;; Last Recovery IV;; Last Recovery V;;;; Freeze Res +50%;; Freeze Res +100%;; Potent Freeze Res +100%;;;; HP 70 = Strength +10%;; HP 70% = Strength +13%;; HP 70% = Strength +15%\Sylas\Hanae Natsuki\Connor Baymax\\M\Sylvan\-\\\\
Taro\3\Attack, Shadow, Blade\41, 51, 59; 311, 367, 420, 701, 701, 0\29, 36, 42; 219, 258, 296, 495, 495, 0\10\Shadowslicer;; Evilsbane\Strength +1%/3%/5%/7%/10%;; (Shadow) HP +5%/5%/6%/6%/7%\Last Defense +40%;; Last Defense +50%;;;; Paralysis Res +25%;; Paralysis Res +50%;;;; Paralysis Res +25%\Taro\Saito Soma\Conor Hogan\\M\Human\-\\\\
Thaniel\4\Healer, Water, Staff\46, 57, 66; 347, 409, 469, 784, 784, 0\26, 32, 38; 200, 235, 270, 452, 452, 0\8\Healing Wave;; Seafarer's Pride\Recovery Potency +6%/8%/10%/14%/20%;; (Water) Above 10 Hits = Strength +6%/6%/8%/8%/10%\Gauge Inhibitor +25%;; Gauge Inhibitor +30%;;;; Burn Res +50%;; Burn Res +100%;;;; Recovery Potency +8%\Thaniel\Suzumura Kenichi\Brian Davidson\\M\Human\-\\\\
Tiki(Young)\5c\Attack, Water, Dagger\47, 58, 68; 355, 418, 480, 801, 801, 0\27, 34, 40; 210, 248, 284, 474, 474, 0\10\Wings of the Divine Dragon;; Dragon Valor\Critical Rate +5%/6%/7%/8%/10%;; (Water) Below 40% HP = Flame Res +5%/6%/7%/8%/10%\Unknown;; Unknown;;;; Unknown;; Unknown;;;; Unknown;; Unknown\Tiki\Vanille\Vanille\FEH\F\Manakete\-\\MITSUBA PLACEHOLDER VALUES - has dragondrive\\
Tobias\5\Support, Wind, Blade\46, 57, 66; 347, 409, 468, 781, 781, 0\29, 36, 41; 219, 258, 295, 494, 494, 0\10\Eternal Grace;; Sacred Blade\Buff Time +12%/14%/16%/18%/20%;; (Wind) Above 10 Hits = Water Res +5%/6%/7%/8%/10%\Buff Time +20%;; Buff Time +25%;;;; Bog Res +50%;; Bog Res +100%;;;; Poisoned Punisher +25%;; Poisoned Punisher +30%\Tobias\Takanashi Kengo\Jonathan Ostonal\\M\Human\-\\skills too long pls nerf\Sacred Blade; 80; 80; 138; 226; 415; 104; 200\Standard;; Sacred Blade; 73%; 82%; 88%; 90%; 97%; cannot dash; cannot FS
Valerio\5\Attack, Water, Blade\43, 54, 63; 329, 388, 445, 743, 743, 0\30, 37, 44; 229, 270, 310, 518, 518, 0\10\Amuse-bouche;; Bon Appetit\Strength +5%/6%/7%/8%/10%;; (Water) Above 10 Hits = Flame Res +5%/6%/7%/8%/10%\Critical Hit = Attack Rate I;; Critical Hit = Attack Rate II;;;; Burn Res +50%;; Burn Res +100%;;;; Combo Time +2;; Combo Time +4\Valerio\Taniyama Kisho\Alex Parra\\M\Human\-\\Auto-attack changes do not appear until combo count reaches 20.\Appetizer <:Appetizer:688226994999394312>; 350; 680; 1030; 104; 200;; Entree <:Entree:688226970881753097>; 350; 700; 720; 104; 200;; Dessert <:Dessert:688226949688328219>; 350; 710; 1590; 104; 200\Appetizer <:Appetizer:688226994999394312>; 195%; 129%; 143% x4; 94%; 83% L1, 92% L2;; Entree; 195% <:Entree:688226970881753097>; 162% x3; 38% x12; 94%; 83% L1, 92% L2;; Dessert <:Dessert:688226949688328219>; 195%; 27% x4; 453%; 94%; 83% L1, 92% L2
Vanessa\4\Attack, Flame, Axe\42, 52, 61; 319, 376, 431, 720, 720, 0\29, 36, 42; 222, 262, 300, 501, 501, 0\10\Scarlet Geyser;; Crimson Impact\Defense +7%/8%/9%/11%/15%;; (Flame) HP 60% = Strength 1%/1%/3%/3%/5%\Force Strike +30%;; Force Strike +40%;;;; Stun Res +50%;; Stun Res +100%;;;; Last Offense +30%\Vanessa\Koshimizu Ami\Ava Lindstrom\\F\Human\-\\\\
Vanessa(Hunter)\5c\Attack, Light, Lance\44, 55, 64; 334, 394, 452, 754, 754, 0\29, 37, 43; 224, 265, 304, 507, 507, 0\10\Corkscrew Jab;; Enraged Guard\HP +9%/10%/12%/13%/15%;; (Light) Paralysis = User Critical Rate +7%/8%/9%/10%/13%\Lance Expertise I;; Lance Expertise II;;;; Curse Res +50%;; Curse Res +100%;;;; Reduced Defense Devastator +15%;; Reduced Defense Devastator +20%\Vanessa\Koshimizu Ami\Ava Lindstrom\MH\F\Human\-\\\FS; 100 Lv1, 300 Lv2\FS; 129%/143% Lv1, 333%/370% Lv2
Verica\4\Healer, Flame, Staff\46, 57, 66; 347, 409, 468, 781, 781, 0\26, 33, 38; 201, 237, 271, 454, 454, 0\8\Blessings of Destiny;; Time's Respite\Recovery Potency +6%/8%/10%/14%/20%;; (Flame) Dragon's Claws I/II/III/IV/V\Full HP = Healing +13%;; Full HP = Healing +15%;;;; Stun Res +50%;; Stun Res +100%;;;; Recovery Potency +8%\Verica\Takahashi Chiaki\Kelly Marie\\F\Human\-\\\\
Verica(Summer)\5\Healer, Shadow, Staff\47, 58, 68; 357, 420, 482, 804, 804, 0\27, 34, 39; 208, 246, 281, 470, 470, 0\8\Everlasting Summer;; Moment of Passion\Recovery Potency +10%/12%/14%/16%/20%;; (Shadow) HP 60% = Strength +1%/2%/3%/4%/6%\Full HP = Healing +15%;; Full HP = Healing +20%;;;; Blindness Res +50%;; Blindness Res +100%;;;; Recovery Potency +10%;; Recovery Potency +13%\Verica\Takahashi Chiaki\Kelly Marie\\F\Human\-\\\\
Veronica\5c\Attack, Shadow, Wand\43, 54, 63; 330, 389, 446, 893, 745, 535\30, 37, 43; 228, 268, 307, 616, 514, 368\8\Gespenst;; Nosferatu\Skill Damage +8%/9%/11%/12%/15%;; (Shadow) HP Below 40% = Light Res +5%/6%/7%/8%/10%\Last Destruction I;; Last Destruction II;; Last Destruction III;;;; Paralysis Res +50%;; Paralysis Res +100%;; Potent Paralysis Res +100%;;;; Skill Prep +75%;; Skill Prep +100%;; Skill Prep & Skill Charge\Veronica\Hidaka Rina\Wendee Lee\FEH\F\Human\-;; Skill Prep +100%;;;; -;; Skill Charge\\\\
Vice\3\Support, Shadow, Dagger\44, 55, 64; 335, 395, 453, 907, 757, 543\26, 33, 38; 201, 237, 271, 543, 453, 325\10\Fatal Blow;; Lethal Edge\Critical Rate +1%/3%/5%/7%/10%;; (Shadow) Poison = User Light Res +3%/3%/4%/4%/5%\Broken Punisher +15%;; Broken Punisher +20%;; Broken Punisher +35%;;;; Blindness Res +25%;; Blindness Res +50%;; Potent Blindness Res +50%;;;; Blindness Res +25%;; Blindness Res +50%\Vice\Suzumura Kenichi\Don Mathews\\M\Human\-\\\\
Victor\5\Support, Wind, Blade\46, 57, 66; 347, 409, 468, 781, 781, 0\29, 36, 41; 219, 258, 295, 494, 494, 0\10\Steel Formation;; Lethal Stratagem\Strength +5%/6%/7%/8%/10%;; (Wind) Defense +1%/2%/3%/4%/6%\HP 70% = Strength +10%;; HP 70% = Strength +13%;;;; Bog Res +50%;; Bog Res +100%;;;; Buff Time +25%;; Buff Time +30%\Victor\Genda Tessyo\\\M\Human\-\\\\
Vida\3\Support, Shadow, Dagger\44, 55, 64; 335, 395, 453, 757, 757, 0\26, 33, 38; 201, 237, 271, 453, 453, 0\10\Shadow Slash;; Scheming Slice\Critical Rate +1%/3%/5%/7%/10%;; (Shadow) Poison = User Light Res +3%/3%/4%/4%/5%\Force Strike +20%;; Force Strike +30%;;;; Stun Res +25%;; Stun Res +50%;;;; Stun Res +25%\Vida\Fujimura Ayumi\Arlow Laker\\F\Human\-\\\\
Vixel\4\Healer, Light, Staff\46, 57, 66; 348, 410, 470, 786, 786, 0\26, 32, 38; 200, 235, 270, 452, 452, 0\8\Spirited Song;; Agitato Assault\Recovery Potency +6%/8%/10%/14%/20%;; (Light) Energy = Strength +5%/5%/7%/7%/9%\Full HP = Healing +13%;; Full HP = Healing +15%;;;; Sleep Res +50%;; Sleep Res +100%;;;; Skill Prep +50%\Vixel\Ishikawa Kaito\Peter New\\M\Human\-\\\\
Waike\3\Support, Water, Bow\45, 55, 65; 340, 400, 459, 766, 766, 0\26, 32, 37; 198, 233, 266, 446, 446, 0\8\Noble Hunter;; Cascade Shot\Skill Haste +2%/5%/8%/11%/15%;; (Water) Above 10 Hits = Flame Res +5%/5%/6%/6%/7%\Full HP = Bog +30%;; Full HP = Bog +40%;;;; Burn Res +25%;; Burn Res +50%;;;; Burn Res +25%\Waike\Hino Satoshi\Graham Hamilton\\M\Sylvan\-\\\\
Xainfried\5\Support, Water, Lance\46, 57, 67; 350, 413, 474, 949, 792, 568\28, 35, 41; 214, 253, 290, 580, 484, 348\10\Dragon Frostfang;; Guardian's Fury\HP +9%/10%/12%/13%/15%;; (Water) Dragon's Claws I/II/III/IV/VI\Dragon's Claws II;; Dragon's Claws III;; Dragon's Claws IV;;;; Burn Res +50%;; Burn Res +100%;; Potent Burn Res +100%;;;; Dragon Time +15%;; Dragon Time +20%;; Dragon Time +25%\Xainfried\Seki Tomokazu\Michael Richards\\M\Human\-\\\\
Xainfried(Dragonyule)\4s\Support, Wind, Wand\45, 55, 64; 339, 399, 457, 764, 764, 0\27, 34, 40; 209, 247, 283, 472, 472, 0\8\Dragon's Gift;; Breath of the Yuletide\Skill Damage +5%/6%/8%/11%/15%;; (Wind) Dragon's Claws I/I/III/III/V\Primed Strength +5%;; Primed Strength +8%;;;; Bog Res +50%;; Bog Res +100%;;;; Dragon's Claws I\Xainfried\Seki Tomokazu\Michael Richards\\M\Human\-\\\\
Xander\5\Attack, Water, Sword\44, 55, 64; 335, 395, 453, 757, 757, 0\29, 36, 42; 223, 263, 301, 503, 503, 0\10\Majestic Tide;; Royal Maelstrom\Dragon Haste +8%/9%/11%/12%/15%;; (Water) Above 10 Hits = Strength +6%/7%/8%/9%/13%\Striker's Strength +5%;; Striker's Strength +6%;;;; Stun Res +50%;; Stun Res +100%;;;; Force Strike +40%;; Force Strike +50%\Xander\Nakamura Yuichi\Arneham Keefe\\M\Human\-\\\\
Xander(Dragonyule)\4s\Attack, Water, Wand\43, 63, 96; 185, 229, 285, 742, 742, 0\29, 42, 65; 126, 155, 194, 505, 505, 0\8\Starfrost Swell;; Monarch's Boon\Skill Damage +5%/6%/8%/11%/15%;; (Water) Frostbite = User Flame Res +3%/3%/5%/5%/7%\Striker's Energy I;; Striker's Energy II;;;; Stun Res +50%;; Stun Res +100%;;;; Skill Haste +5%\Xander\Nakamura Yuichi\Arneham Keefe\\M\Human\-\\\\
Xania\3\Attack, Flame, Wand\41, 51, 60; 314, 370, 425, 850, 709, 510\28, 35, 41; 215, 254, 291, 584, 487, 349\8\Ivyblaze;; Pyreblossom\Skill Damage +2%/5%/8%/11%/15%;; (Flame) Burn = User Wind Res +3%/3%/4%/4%/5%\Skill Damage +15%;; Skill Damage +20%;; Skill Damage +35%;;;; Stun Res +25%;; Stun Res +50%;; Potent Stun Res +50%;;;; Stun Res +25%;; Stun Res +50%\Xania\Toyoguchi Megumi\Kelly Marie\\F\Human\-\\\\
Xania(Wedding)\4\Healer, Wind, Staff\46, 57, 66; 347, 409, 469, 783, 783, 0\26, 33, 38; 201, 237, 271, 453, 453, 0\8\Dream Wedding;; Love's Protection\Recovery Potency +6%/8%/10%/14%/20%;; (Wind) HP 60% = Critical Rate +3%/3%/5%/5%/7%\Full HP = Healing +13%;; Full HP = Healing +15%;;;; Freeze Res +50%;; Freeze Res +100%;;;; Skill Prep +50%\Xania\Toyoguchi Megumi\Kelly Marie\\F\Human\-\\\\
Xiao Lei\3\Support, Light, Wand\44, 54, 63; 333, 392, 449, 751, 751, 0\27, 33, 39; 204, 240, 276, 461, 461, 0\8\Flash Strike;; Tactical Analysis\Skill Damage +2%/5%/8%/11%/15%;; (Light) Above 10 Hits = Shadow Res +5%/5%/6%/6%/7%\Skill Damage +15%;; Skill Damage +20%;;;; Poison Res +25%;; Poison Res +50%;;;; Poison Res +25%\Xiao Lei\Serizawa Yuu\Becky Bright\\F\Human\-\\\\
Xuan Zang\4w\Support, Flame, Lance\44, 44, 63; 332, 381, 448, 749, 749, 0\27, 27, 39; 204, 234, 276, 461, 461, 0\10\Flame Incursion;; Heaven's Binding\HP +7%/8%/9%/12%/15%;; (Flame) HP 60% = Strength +1%/1%/3%/3%/5%\Demihuman's Bane +20%;; Demihuman's Bane +25%;;;; Stun Res +25%;; Stun Res +50%;;;; HP 70% = Critical Rate +6%\Xuan Zang\Tomatsu Haruka\Kitana Belle Pavlik\\F\Qilin\-\\\\
Yachiyo\4\Attack, Light, Blade\42, 52, 61; 320, 377, 432, 722, 722, 0\29, 36, 42; 222, 262, 300, 501, 501, 0\10\Blossom Flash;; Peerless Heart\Strength +3%/4%/5%/7%/10%;; (Light) Paralysis = User Shadow Res +3%/3%/5%/5%/7%\Paralysis = User Strength + 10%;; Paralysis = User Strength +15%;;;; Curse Res +50%;; Curse Res +100%;;;; Paralyzed Punisher +20%\Yachiyo\Hara Sayuri\Caitlyn Bairstow\\F\Human\-\\\\
Yaten\5\Attack, Shadow, Sword\44, 45, 63; 334, 384, 450, 752, 752, 0\29, 36, 43; 224, 264, 303, 506, 506, 0\10\Festival Rush;; Bold Blade\Dragon Haste +8%/9%/11%/12%/15%;; (Shadow) HP 60% = Strength +1%/2%/3%/4%/6%\Energy = Strength & Critical Rate II;; Energy = Strength & Critical Rate III;;;; Paralysis Res +50%;; Paralysis Res +100%;;;; Energized: Strength +15%;; Energized: Strength +20%\Yaten\Yoshino Hiroyuki\Will Williams\\M\Human\-\\\\
Yue\4\Defense, Flame, Axe\46, 58, 67; 352, 416, 476, 796, 796, 0\26, 33, 38; 201, 237, 271, 454, 454, 0\10\Knockout Blow;; Wild Instinct\Defense +7%/8%/9%/11%/15%;; (Flame) HP Below 40% = Strength +10%/10%/12%/12%/14%\Last Defense +50%;; Last Defense +60%;;;; Sleep Res +50%;; Sleep Res +100%;;;; Recovery Potency +8%\Yue\Hioka Natsumi\Ely Jackson\\F\Human\-\\\\
Yuya\4\Support, Flame, Dagger\45, 56, 65; 343, 404, 463, 774, 774, 0\27, 33, 39; 204, 240, 276, 461, 461, 0\10\Deadly Joyride;; Rowdy Rumbler\Critical Rate +3%/4%/5%/7%/10%;; (Flame) Dragon Haste +10%/10%/14%/14%/18%\Chicken At Heart I;; Chicken At Heart II;;;; Stun Res +50%;; Stun Res +100%;;;; Primed Devastation +5%\Yuya\Tamura Mutsumi\Aidan Drummond\\M\Human\-\\\\
Zace\3\Attack, Shadow, Lance\41, 51, 60; 314, 370, 425, 710, 710, 0\28, 35, 41; 215, 254, 291, 486, 486, 0\10\Skull Hunter;; Bone Stinger\HP +5%/7%/9%/12%/15%;; (Shadow) Poison = User Strength +6%/6%/7%/7%/8%\Skill Damage +15%;; Skill Damage +20%;;;; Paralysis Res +25%;; Paralysis Res +50%;;;; Paralysis Res +25%\Zace\Ono Yuki\Hampton Green\\M\Human\-\\\\
Zardin\3\Defense, Water, Sword\46, 57, 67; 351, 414, 475, 794, 794, 0\25, 31, 36; 191, 225, 258, 432, 432, 0\10\Zardin Blade;; Zardin's Wrath\Dragon Haste +1%/5%/8%/11%/15%;; (Water) HP 60% = Strength +1%/1%/2%/2%/3%\Full HP = Strength +8%;; Full HP = Strength +10%;;;; Burn Res +25%;; Burn Res +50%;;;; Burn Res +25%\Zardin\Hatano Wataru\Sam Vincent\\M\Human\-\\\\
Zardin(Beautician)\5\Attack, Light, Blade\43, 54, 63; 330, 389, 446, 745, 745, 0\30, 37, 43; 229, 270, 309, 517, 517, 0\10\Ravishing Rainbow;; Stunning Visage\Strength +5%/6%/7%/8%/10%;; (Light) Energy = Shadow Res +3%/4%/5%/6%/8%\Striker's Energy II;; Striker's Energy III;;;; Poison Res +50%;; Poison Res +100%;;;; HP 70% = Skill Damage +30%;; HP 70% = Skill Damage +35%\Zardin\Hatano Wataru\Sam Vincent\\M\Human\-\\\\
Zethia\5-\Healer, Light, Staff\47, 59, 68; 359, 424, 485, 805, 805, 0\27, 34, 39; 206, 243, 278, 469, 469, 0\8\Divine Healing;; Sacred Guardian\Recovery Potency +10%/12%/14%/16%/20%;; (Light) HP 60% = Strength +1%/2%/3%/4%/6%\Skill Prep +75%;; Skill Prep +100%;;;; Curse Res +50%;; Curse Res +100%;;;; HP 70% = Healing +13%;; HP 70% = Healing +15%\Zethia\Kayano Ai\Shannon Chan-Kent\\F\Human\-\\\\
